18611815;45138193;2014;1;1/21/2014 23:00;1/27/2014 13:29;8048;2978;Tanjung Pelepas;Colombo;1;1;372154;;fully cellular containership;34334;5.603472222
18856761;46531915;2014;6;6/11/2014 10:41;6/17/2014 1:10;8048;2978;Tanjung Pelepas;Colombo;1;1;10333938;;fully cellular containership;41636;5.603472222
18800035;48067203;2014;11;10/26/2014 22:01;11/1/2014 12:30;2978;1165;Colombo;Singapore;1;1;3575024;;fully cellular containership;92910;5.603472222
18465891;50522111;2015;6;6/10/2015 9:19;6/15/2015 23:48;8640;6406;Nansha;Bayuquan;1;1;356467;Xin Yang Shan;fully cellular containership;52242;5.603472222
18592242;53057560;2016;1;1/9/2016 15:45;1/15/2016 6:14;2940;4858;Manaus;Suape;1;1;369982;;fully cellular containership;35220;5.603472222
18386553;49781889;2015;4;4/6/2015 3:00;4/11/2015 17:30;811;1165;Kolkata;Singapore;1;1;350254;Kota Rancak;fully cellular containership;13260;5.604166667
18184851;49844400;2015;4;4/14/2015 19:04;4/20/2015 9:34;120;611;Jayapura;Makassar;1;1;281859;Tanto Terang;fully cellular containership;12250;5.604166667
18830144;54198817;2016;4;4/17/2016 20:49;4/23/2016 11:19;8640;15856;Nansha;Tianjin;1;1;8880687;;fully cellular containership;67061;5.604166667
18648231;54812294;2016;6;6/8/2016 8:11;6/13/2016 22:41;1165;6166;Singapore;Jawaharlal Nehru;1;1;393149;;fully cellular containership;72982;5.604166667
18775911;46397444;2014;6;5/29/2014 20:23;6/4/2014 10:54;115;4915;Port Klang;Beilun;1;1;1715548;;fully cellular containership;165171;5.604861111
18435037;48930493;2015;1;1/17/2015 16:13;1/23/2015 6:44;3370;4624;Veracruz;Puerto Limon;1;1;353613;Cap Bizerta;fully cellular containership;34457;5.604861111
18814900;53042807;2016;1;1/5/2016 13:50;1/11/2016 4:21;1165;2978;Singapore;Colombo;1;1;5052345;;fully cellular containership;25985;5.604861111
18861803;53105671;2016;1;1/9/2016 4:50;1/14/2016 19:21;1165;6053;Singapore;Zhoushan;1;1;10526246;;fully cellular containership;115037;5.604861111
18846235;56633545;2016;11;11/4/2016 22:08;11/10/2016 12:39;1165;219;Singapore;Fremantle;1;1;9635804;;fully cellular containership;21925;5.604861111
18205592;54248777;2016;4;4/22/2016 6:27;4/27/2016 20:59;4787;2445;Banjarmasin;Jakarta;1;1;288951;Sinar Palaran;fully cellular containership;4180;5.605555556
18849402;56752264;2016;11;11/14/2016 14:03;11/20/2016 4:35;2978;1903;Colombo;Pasir Gudang;1;1;9780583;;fully cellular containership;25985;5.605555556
18856655;48879207;2015;1;1/12/2015 22:45;1/18/2015 13:17;1165;2978;Singapore;Colombo;1;1;10333937;;fully cellular containership;41411;5.605555556
